from_track_id,to_track_id,frequency
Gh9eBNw8mps,aF3qV0d455Y,1
aF3qV0d455Y,spJBThz6Hb8,1
spJBThz6Hb8,VEpTsVZFgfQ,1
VEpTsVZFgfQ,VIUOQszQ-BU,1
VIUOQszQ-BU,2vjPBrBU-TM,1
2vjPBrBU-TM,WoOcyqYokhc,1
WoOcyqYokhc,8T7_1nPQoS0,1
8T7_1nPQoS0,z8EreDZsknU,1
z8EreDZsknU,p18Yx8dRsKU,1
p18Yx8dRsKU,OydK91JjFOw,1
5UF_2vf58iA,IeUWqDhF7zI,1
IeUWqDhF7zI,XdbfA7dIcrI,1
XdbfA7dIcrI,rGacljnX0-A,1
rGacljnX0-A,egwm-cI0zXI,1
egwm-cI0zXI,HJCJsP0JFP0,1
HJCJsP0JFP0,h0KPR-NDm0I,1
h0KPR-NDm0I,_bP6PxZhyEw,1
ycUrnOvJC0o,sueyqhZ9Pm0,1
sueyqhZ9Pm0,7Av72f8Z-IM,1
7Av72f8Z-IM,aGsC4qPbP9o,1
P6GmT-WJR_k,R4FsfABeJ8Y,1
R4FsfABeJ8Y,YLwt4ik7Nt4,1
YLwt4ik7Nt4,VjNbDfYdktU,1
VjNbDfYdktU,3eHi2WPvBmc,1
3giAKuCNex4,5tAWaXSkBcw,1
5tAWaXSkBcw,X6e84FzRZZk,1
X6e84FzRZZk,M5lM3s1hNoc,1
M5lM3s1hNoc,gBGWrF_qWDI,1
gBGWrF_qWDI,XIBKzoyeUCY,1
Gqw62pN960U,ceTF-d5j978,1
ceTF-d5j978,iC51LcayQjc,1
IgGjUjQRAxw,qRpN71WB4GM,1
qRpN71WB4GM,MvS1FiBzjuo,1
MvS1FiBzjuo,QpePW9Cn278,1
QpePW9Cn278,c7LXEdEKTlU,1
c7LXEdEKTlU,G4dtXHdykVE,1
G4dtXHdykVE,_693gtaFmPw,1
_693gtaFmPw,QbCHIZnyzhI,1
jJaPBDHzed8,auqFostuqUk,1
auqFostuqUk,duVuNyzy-zA,1
duVuNyzy-zA,zSguPHYRi9M,1
zSguPHYRi9M,xVmfFX42c6Q,1
xVmfFX42c6Q,_BqZQ1_ZVFs,1
sZX7j9rtxT8,rmsc7zz4wag,1
rmsc7zz4wag,xiDxt9Yu4Ik,1
xiDxt9Yu4Ik,j2v9JAfXlrc,1
tHMGiDhFPR4,0pbVmgMkrVo,1
0pbVmgMkrVo,vsuyhKMqaWM,1
vsuyhKMqaWM,PFPFDM0t7hU,1
2pfx4dutNUA,R4FsfABeJ8Y,1
R4FsfABeJ8Y,gc0SJozzt9U,1
n7u8y-h7Atc,wYV886CcY_U,1
wYV886CcY_U,TjhfX38exyU,1
TjhfX38exyU,OLdaqdCYeUo,1
OLdaqdCYeUo,bzLvZMNHFvU,1
bzLvZMNHFvU,sCycO_HJTEE,1
71rJI_6RY7g,VbCxwQud4sM,1
VbCxwQud4sM,zRVubKo7epQ,1
zRVubKo7epQ,-xUUofLHBuQ,1
-xUUofLHBuQ,0lKWjRguRys,1
pUkyJG9qYyg,TucodQQJ4i8,1
TucodQQJ4i8,bYHi1uZc-gg,1
bYHi1uZc-gg,39_2ePa-fXE,1
KiBD4ZaY080,E9xcKEqajOo,1
E9xcKEqajOo,ACYjahmRxGE,1
Om19F8TUWRM,XpIrFglZfQU,1
XpIrFglZfQU,0m6-g5wtodo,1
0m6-g5wtodo,pycHwafzqLI,1
pycHwafzqLI,LmSBS9MdE0g,1
LmSBS9MdE0g,xXW5iZi6yUQ,1
8tgqR53JewQ,W6DX6_S86gU,1
W6DX6_S86gU,BSAOQJDJah8,1
BSAOQJDJah8,E9xcKEqajOo,1
E9xcKEqajOo,qVeixkNxMaI,1
qVeixkNxMaI,KxxNvz8K6FE,1
KxxNvz8K6FE,fmbHNBy35N4,1
fmbHNBy35N4,GVfwSZwA5kg,1
GVfwSZwA5kg,XmjUkTwYUco,1
XmjUkTwYUco,vUEz65K2wy4,1
vUEz65K2wy4,lmaglemvltY,1
s48vIOyLHLg,snMMjrOZFUo,1
snMMjrOZFUo,_KnT3FUqXqY,1
_KnT3FUqXqY,5DTRYF0B964,1
5DTRYF0B964,fZSvxq1ppmc,1
fZSvxq1ppmc,quW-OI2Xh-k,1
gonUVmSpZ8s,Foo9a1uPFP4,1
Foo9a1uPFP4,eoxUKaErtGU,1
KnTwC7UQy1c,JQVLMGMfFg4,1
JQVLMGMfFg4,4jMuSQA1z3o,1
4jMuSQA1z3o,9YRGJ72e3jk,1
iHZR5J0p7po,MW7YFwH4QGE,1
MW7YFwH4QGE,ZCs-QNH2G0U,1
ZCs-QNH2G0U,P6GmT-WJR_k,1
P6GmT-WJR_k,ksNGH9Rvaiw,1
ksNGH9Rvaiw,5Xiu1DPhQuI,1
5hkhfudvRsI,5BsntE_Q5UA,1
5BsntE_Q5UA,dm_n0sIRvQU,1
dm_n0sIRvQU,-WJVTwQ4bvE,1
-WJVTwQ4bvE,H_UubjaPnbU,1
H_UubjaPnbU,8SP7uxZTHeQ,1
8SP7uxZTHeQ,BYiik_3hFyg,1
BYiik_3hFyg,0PWmLJWWJls,1
0PWmLJWWJls,oGuJypZCYrM,1
oGuJypZCYrM,hj_2_2WZ_oo,1
hj_2_2WZ_oo,jEbj7wVjxEY,1
jEbj7wVjxEY,g6za-Cf3khU,1
g6za-Cf3khU,id9ONNORGYE,1
A4nSXjxXzhg,JNflrlMQBeA,1
JNflrlMQBeA,XbC16gctf8E,1
Y1qnUcV5VY0,n0cJ7BfucnM,1
n0cJ7BfucnM,vMAEkbTmKPg,1
vMAEkbTmKPg,jDwzi8tbZvY,1
wt9O5jSh0Vc,qfoM2DZEdOs,1
qfoM2DZEdOs,xv3bVkM1mX8,1
xv3bVkM1mX8,p1QsKMxUxrw,1
IACUPvW0HAw,qyjKtgOlVGc,1
SsjgqLxrog4,mLWyYyY9Q3c,1
mLWyYyY9Q3c,XT0x3Y2DVUs,1
XT0x3Y2DVUs,nSEN0C5LQbc,1
nSEN0C5LQbc,KFVZoFc_XZw,1
GUBJCZ0oejE,wdwHOiGdEnU,1
wdwHOiGdEnU,lW4oSf8zBpk,1
lW4oSf8zBpk,f_zAm-nFA_8,1
f_zAm-nFA_8,3TNSVHY6NOs,1
3TNSVHY6NOs,ZOtR8kdIknk,1
ZOtR8kdIknk,oTM_6Cy9exA,1
oTM_6Cy9exA,vIRy-q8W4QY,1
DrCrrzx7tzI,0HC0pBnmZLY,1
0HC0pBnmZLY,RlSJ-SPC4YE,1
RlSJ-SPC4YE,1Q6Rc8fqWg0,1
1Q6Rc8fqWg0,FzvjBuhP6mo,1
_wYpI-unVbU,10g2JZWoSHg,1
10g2JZWoSHg,b4ueU1979cA,1
b4ueU1979cA,uplVay-u-tM,1
2sciMH5NLU8,M5lM3s1hNoc,1
M5lM3s1hNoc,-fxMThzEqlg,1
-fxMThzEqlg,eJR_dX8i0ww,1
eJR_dX8i0ww,rsSHOFRVJWg,1
-ltwFLZBr18,TBE2q6yz8J4,1
TBE2q6yz8J4,fK1tE8re4r0,1
fK1tE8re4r0,MVCBE7vEMKY,1
MVCBE7vEMKY,TjhfX38exyU,1
TjhfX38exyU,Whdz6VkzY3A,1
Whdz6VkzY3A,AFJDnM-A9NU,1
AFJDnM-A9NU,fS81wGa94BE,1
Ryg3tqLvt0U,nkfnwBQg32I,1
nkfnwBQg32I,bo8ld9KnkkM,1
bo8ld9KnkkM,VjNbDfYdktU,1
VjNbDfYdktU,eaVhfhEQkjY,1
eaVhfhEQkjY,R4FsfABeJ8Y,1
R4FsfABeJ8Y,P6GmT-WJR_k,1
_QF8l_gCitM,wYV886CcY_U,1
wYV886CcY_U,5Xiu1DPhQuI,1
5Xiu1DPhQuI,o6Oh4yz4SZs,1
o6Oh4yz4SZs,XIBKzoyeUCY,1
XIBKzoyeUCY,Gqw62pN960U,1
yPvoJU3xt9k,xiDxt9Yu4Ik,1
RzTm5xbQLUg,kLBxUSP9cys,1
kLBxUSP9cys,PFPFDM0t7hU,1
PFPFDM0t7hU,VJcdAuomeZA,1
VJcdAuomeZA,yNH6h-nACwY,1
yNH6h-nACwY,cMOgMevylRs,1
cMOgMevylRs,scfc5wne5kQ,1
1TMQFdJ8wys,rfT_C3_ts8g,1
rfT_C3_ts8g,_Onado9iTqk,1
5QX11kP3dQ8,0NRJ2vxkxa8,1
0NRJ2vxkxa8,4i2PfKAzM0U,1
Rj4cifuId7Y,AMphN9vZkrE,1
AMphN9vZkrE,qDxfCZHdff0,1
qDxfCZHdff0,S-46twc2LRs,1
S-46twc2LRs,-C6ifI8T5e8,1
-C6ifI8T5e8,iDsUjVioEtA,1
iDsUjVioEtA,e1dOp8hDTNQ,1
e1dOp8hDTNQ,f1pMRUVaDEw,1
FXHarCwWgVo,jguE9nEDNvE,1
aaMIzpdpMX4,ZCs-QNH2G0U,1
QJ4IqgSO-Uo,kHj_wOrGCg8,1
kHj_wOrGCg8,ik9gsEg5LgU,1
ik9gsEg5LgU,fy3HifNR288,1
fy3HifNR288,cOgdJ20a4z4,1
cOgdJ20a4z4,UWGPpwrbtS0,1
UWGPpwrbtS0,_6KFq8s2fgg,1
x3u7XMj9O5M,I3HXFrADUdo,1
I3HXFrADUdo,leAScuEmK7A,1
leAScuEmK7A,y-m2Tr9nlIg,1
y-m2Tr9nlIg,5yKkm4JauXw,1
5yKkm4JauXw,ooCE2bpVfPw,1
ooCE2bpVfPw,rn_YodiJO6k,1
rn_YodiJO6k,lEEhY-2o66g,1
lEEhY-2o66g,D6wlD1eONjE,1
Par3nOBGB4Y,jDyXruG-nsA,1
K85SpH1_l4c,JDxkoBjSybs,1
JDxkoBjSybs,RCjvvuy-gas,1
RCjvvuy-gas,2aEBlLMyN_0,1
ZLsOBiFceN8,ksNGH9Rvaiw,1
ksNGH9Rvaiw,MNGnWr_WHms,1
MNGnWr_WHms,i-gyZ35074k,1
i-gyZ35074k,6c1q2rVlsWU,1
snnHspK1QYI,HhCyIn-t2_M,1
UIpFO-inRUU,owAVrd7sgqQ,1
owAVrd7sgqQ,lo25oEZ9x5s,1
lo25oEZ9x5s,BHdg_0DFHMw,1
BHdg_0DFHMw,OyZ_17Q4pXU,1
OyZ_17Q4pXU,IMt8TCz6s-U,1
IMt8TCz6s-U,ucuDnW2m1Qw,1
ucuDnW2m1Qw,1bcckNEdPqU,1
1bcckNEdPqU,SJdBR5NfbR0,1
SJdBR5NfbR0,VotISSj1GS4,1
VotISSj1GS4,WMXjKmYopQc,1
WMXjKmYopQc,NE6LBI2EXJg,1
NE6LBI2EXJg,PmQe8LQkAls,1
PmQe8LQkAls,6ktXCKcjUzM,1
6ktXCKcjUzM,g6tCCmuNgyI,1
g6tCCmuNgyI,TQwQOsejyJ0,1
1daRy1AscgY,Xda451dPDeg,1
Xda451dPDeg,TwrzIxRx1zw,1
TwrzIxRx1zw,brgiZHQU3x8,1
brgiZHQU3x8,_IXMkUQHiSc,1
_IXMkUQHiSc,z1b84eKCmHE,1
z1b84eKCmHE,Uq3XnYe-gdM,1
Uq3XnYe-gdM,HnZ7w5vSwcQ,1
HnZ7w5vSwcQ,Zbi_ZsqngCk,1
Zbi_ZsqngCk,uFEpP1BiesI,1
Wv9Kq93-fk4,m2ivTbojZC0,1
G07SX5OoIGo,xYSY-inojpk,1
xYSY-inojpk,TiGWHL4oL8A,1
TiGWHL4oL8A,9J73e5kIMqk,1
gH7dSyEhEYo,lmaglemvltY,1
lmaglemvltY,puJ2mTyCszU,1
puJ2mTyCszU,NowyMnuM1Rg,1
NowyMnuM1Rg,2iGg4rgV11w,1
2iGg4rgV11w,dahzta5DwUs,1
dahzta5DwUs,G0rjjRo2GM0,1
G0rjjRo2GM0,tKyJQ1Xs8dE,1
lqMpq-_UINI,cU5ETSpyEY4,1
cU5ETSpyEY4,YKHEQCQeEks,1
YKHEQCQeEks,7_ZZANWSxF0,1
7_ZZANWSxF0,W7LPb-o1XOQ,1
5nh5So9P75I,Ia906iynI-U,1
Ia906iynI-U,p8wumYUr6ts,1
p8wumYUr6ts,sh2xb-lOVMI,1
sh2xb-lOVMI,8kE0sNhFCrA,1
4ppnjq7IJ-g,-jhzizJNAxE,1
-jhzizJNAxE,_fjzDbYfB-I,1
_fjzDbYfB-I,StIxIC8ibGk,1
kKPYihvNaHM,UjvTEQ2dzYk,1
UjvTEQ2dzYk,qQr88EMvIss,1
qQr88EMvIss,w5soejngsf0,1
w5soejngsf0,oDLkQv6FtbU,1
oDLkQv6FtbU,XbqWfKHShpc,1
XbqWfKHShpc,GWITHbOWduA,1
GWITHbOWduA,nSyhDjl5h3s,1
nSyhDjl5h3s,kvwfDKAKQBc,1
_hj0mNttvXI,SNNbsM2p5Zc,1
SNNbsM2p5Zc,1uJ0Wg0kOCA,1
1uJ0Wg0kOCA,rFpMd7EkA9g,1
rFpMd7EkA9g,tO-xzHkM4oE,1
tO-xzHkM4oE,kGfxhKEEZvI,1
kGfxhKEEZvI,N_0QSA1umag,1
N_0QSA1umag,maphF-ESFdU,1
maphF-ESFdU,O3NCXtyIBlE,1
od5Vt1w12dE,HjkvXjle8-8,1
HjkvXjle8-8,wLWpYywrxLI,1
wLWpYywrxLI,PAAUqBghiVo,1
PAAUqBghiVo,ilzH4eco7lA,1
ilzH4eco7lA,fhCLalLXHP4,1
fhCLalLXHP4,0KwpSWuiehA,1
0KwpSWuiehA,pKZHvgv6DWI,1
pKZHvgv6DWI,ARIoi1zB50c,1
jddGsBE_eIs,M7oilg2Satg,1
M7oilg2Satg,JHIIivQnIsU,1
JHIIivQnIsU,41V9Bx2ZB_Q,1
41V9Bx2ZB_Q,yXX42Wv7dWI,1
yXX42Wv7dWI,FSbuIOwd994,1
Foo9a1uPFP4,Z9iBZUq8n3Q,1
5BPPijF0Ml0,8YotLOeRLVw,1
8YotLOeRLVw,HXKu3fM1vGI,1
HXKu3fM1vGI,TY98inH9X98,1
TY98inH9X98,UH8RnnfucZU,1
UH8RnnfucZU,XVNCe86-e8A,1
XVNCe86-e8A,6uyjC51wY9g,1
jPk4yg9jK3o,A2bgZDI5WC0,1
A2bgZDI5WC0,azTWewulAJI,1
qiUdCFMhrrw,9GayOGy7OyU,1
9GayOGy7OyU,1YgJrGsTWjs,1
HIyhQGLhw-U,9CaVOwBh-w4,1
9CaVOwBh-w4,BklCaC0w_Z4,1
BklCaC0w_Z4,9iO1lkj2FI8,1
9iO1lkj2FI8,DUh40cJyWGg,1
AObbki29gpo,eaVhfhEQkjY,1
eaVhfhEQkjY,vznXA_9oF5w,1
vznXA_9oF5w,uaBgD9baoZw,1
uaBgD9baoZw,leAScuEmK7A,1
leAScuEmK7A,x3u7XMj9O5M,1
x3u7XMj9O5M,-y11kJzwe4Y,1
-y11kJzwe4Y,JvTR8vPRipU,1
JvTR8vPRipU,wmJ06K9v_Dc,1
wmJ06K9v_Dc,ksNGH9Rvaiw,1
ksNGH9Rvaiw,Qg6ysF2KFGQ,1
Qg6ysF2KFGQ,5Xiu1DPhQuI,1
OLdaqdCYeUo,QULp5BECv_w,1
QULp5BECv_w,I0fN0jJIZBo,1
I0fN0jJIZBo,rAXLsyPm7dg,1
rAXLsyPm7dg,tfRVaX-Q8LI,1
SZuivkRd90U,ZQVlY8LqjEQ,1
ZQVlY8LqjEQ,8x7WWtAKwEU,1
6MKMqtdbKa4,JQVLMGMfFg4,1
JQVLMGMfFg4,WK-EVJ3gCsM,1
WK-EVJ3gCsM,iRrxOPaEH1I,1
Pw9taRgy9js,ljf-nS7FHkk,1
yNH6h-nACwY,DsM7E3uRzqM,1
DsM7E3uRzqM,nSh1ZOlbJsE,1
nSh1ZOlbJsE,6fvRoEEzuJ0,1
6fvRoEEzuJ0,xQGw80GJ5Yw,1
xQGw80GJ5Yw,leFnKQkwTgc,1
leFnKQkwTgc,yo_k0C9puQ0,1
yo_k0C9puQ0,DaKOqRa_nso,1
8YaBUhKM380,aKOIAosGsEg,1
aKOIAosGsEg,u90RyH9ppKc,1
u90RyH9ppKc,8qUJaaeWOpw,1
8qUJaaeWOpw,kvwfDKAKQBc,1
kvwfDKAKQBc,AQobS_KY_WE,1
AQobS_KY_WE,EEtHZHPsEN0,1
EEtHZHPsEN0,RpXT90h9VoY,1
RpXT90h9VoY,2_Me-Bm2yGM,1
2_Me-Bm2yGM,yEQ5RIZfg-k,1
yEQ5RIZfg-k,X2bkbuwXg_8,1
X2bkbuwXg_8,LPASyQrPu9U,1
3U3eYOBzJXk,mcNMNM23dtI,1
mcNMNM23dtI,snMPeq4Xl4M,1
snMPeq4Xl4M,UJjyqhwE3kk,1
UJjyqhwE3kk,SCmPRv_UO08,1
SCmPRv_UO08,Gn92cCaAO88,1
_8BcZgmg82s,A_fvrkInrjw,1
A_fvrkInrjw,Aa5_4r6A3_k,1
Aa5_4r6A3_k,I7_aR5cGOB8,1
38qnrCEQb3U,FOOgJhfIIjQ,1
m_jfPuVJN0E,5SiiLhAQKRU,1
tfRVaX-Q8LI,uYSn4lZ5fBc,1
-L0IRgYLQ44,kQSdY0rHonQ,1
kQSdY0rHonQ,0XclhsOUfic,1
0XclhsOUfic,htYI_gWR28k,1
MN0ycEV-2uM,_QF8l_gCitM,1
_QF8l_gCitM,u_NpncC67Ow,1
u_NpncC67Ow,YLwt4ik7Nt4,1
YLwt4ik7Nt4,ORxTnatlAKo,1
ORxTnatlAKo,w0lmeHAERbs,1
_KnT3FUqXqY,c2c7ta2v_B4,1
s48vIOyLHLg,Foo9a1uPFP4,1
Foo9a1uPFP4,r7ad8TiDeEY,1
r7ad8TiDeEY,fZSvxq1ppmc,1
fZSvxq1ppmc,uTiymwjvj-U,1
uTiymwjvj-U,tYhWlSkBuJk,1
tYhWlSkBuJk,snMMjrOZFUo,1
snMMjrOZFUo,gonUVmSpZ8s,1
gonUVmSpZ8s,quW-OI2Xh-k,1
quW-OI2Xh-k,mATZWPCs1II,1
mATZWPCs1II,MIX-CHFHdSA,1
8WkrAJ64j4c,ePBTWS1TB7s,1
ePBTWS1TB7s,H0uIQY77nxE,1
H0uIQY77nxE,sgc2LCmq-w4,1
sgc2LCmq-w4,F1sAa3ltQCo,1
urkctcVkjts,XX7ASP3Xm4Q,1
XX7ASP3Xm4Q,tBFYDpi8enw,1
LGEyvUFx1Ps,0659ppEfDA4,1
G1RwHNUxspU,kXW55kVrlVA,1
kXW55kVrlVA,Zvi4JYmRXzI,1
TBE2q6yz8J4,IgGjUjQRAxw,1
IgGjUjQRAxw,KbCn-tclf8s,1
KbCn-tclf8s,Ypydbqn1bK0,1
Ypydbqn1bK0,bvFIVZfaUrc,1
bvFIVZfaUrc,0lKWjRguRys,1
0lKWjRguRys,xoOTUd5Fy2s,1
xoOTUd5Fy2s,Q5nYKMuRoUE,1
Q5nYKMuRoUE,Jtn3tT-Q8hs,1
KshA6X-jQXM,-fxMThzEqlg,1
-fxMThzEqlg,ZGQbxjf2JN8,1
ZGQbxjf2JN8,kYyGOXb9WCg,1
kYyGOXb9WCg,2TwkpWQjRLk,1
E1nbwkbkehg,bzLvZMNHFvU,1
5ApqCQPqwp0,ZzV1KQwtMUY,1
ZzV1KQwtMUY,zN7WQhdeNdk,1
zN7WQhdeNdk,jDmY110Vm48,1
jDmY110Vm48,V6uuObAmsE8,1
V6uuObAmsE8,LbqnN-gWhYM,1
LbqnN-gWhYM,U1b32qvqIfU,1
U1b32qvqIfU,pYVVK3Otkio,1
pYVVK3Otkio,EZBvvclx-iA,1
su8KIdqF6NQ,w162TVAYFto,1
w162TVAYFto,oi95l5i0I9Y,1
oi95l5i0I9Y,YNOZ4cD1Dow,1
YNOZ4cD1Dow,SBhyh7L4ASc,1
SBhyh7L4ASc,N4HQrD7WG3g,1
N4HQrD7WG3g,7JCplXUMzG4,1
7JCplXUMzG4,5g11-QnANao,1
5g11-QnANao,3GTrczrUOGo,1
JBtatCf6miM,6p7CARDjYD0,1
6p7CARDjYD0,x3u7XMj9O5M,1
x3u7XMj9O5M,-CTtQXLpSNE,1
-CTtQXLpSNE,KnTwC7UQy1c,1
8x7WWtAKwEU,7iLKw1jsd-g,1
7iLKw1jsd-g,XIBKzoyeUCY,1
XIBKzoyeUCY,ceTF-d5j978,1
ceTF-d5j978,rsSHOFRVJWg,1
epZkKVHilMA,eDXRI5Ul4v8,1
eDXRI5Ul4v8,ZGYFCmJBvc4,1
ZGYFCmJBvc4,h5rMfLJKwIE,1
h5rMfLJKwIE,GqU3kZ8rUzA,1
GqU3kZ8rUzA,14g7z3tTTGg,1
14g7z3tTTGg,B4mYSZM17HM,1
B4mYSZM17HM,KXNFik01kSg,1
KXNFik01kSg,hbIyQoQ9uWM,1
hbIyQoQ9uWM,_UxN3GdnISA,1
_UxN3GdnISA,Y2VCfXlgl6I,1
Y2VCfXlgl6I,DLdPSRrR-YY,1
DLdPSRrR-YY,99p35Dk8EV4,1
hV54uHvzCos,74UY7FCDxj4,1
74UY7FCDxj4,CJdas74OM0g,1
CJdas74OM0g,G2Njh9Pt8Yo,1
nkfnwBQg32I,1zQGm0Ab7ao,1
1zQGm0Ab7ao,m55Mdm8U4So,1
m55Mdm8U4So,_QF8l_gCitM,1
_QF8l_gCitM,fS81wGa94BE,1
fS81wGa94BE,TgPFoXvlgq8,1
TgPFoXvlgq8,Ryg3tqLvt0U,1
Ryg3tqLvt0U,5tAWaXSkBcw,1
sCycO_HJTEE,ticMi-dNg9c,1
wYV886CcY_U,Gqw62pN960U,1
ioL1WKnYuNo,6GwDVrn8tXI,1
6GwDVrn8tXI,eOvqAZlbH5c,1
IS8wfQV41-g,4hsOGpdXem0,1
4hsOGpdXem0,rrgSksucOrA,1
rrgSksucOrA,_hcGO8udM5I,1
_hcGO8udM5I,xVYN8WNRsyM,1
xVYN8WNRsyM,gEILzJHJGnY,1
IXB9sWmskmk,3TrZljCZ5yU,1
3TrZljCZ5yU,RJhbUAAv944,1
RJhbUAAv944,-F8gm1Im29o,1
-F8gm1Im29o,mFFXO9Mh4AE,1
mFFXO9Mh4AE,PiNoOzBUgj0,1
0mIy71QLMP8,SHX84vILkZI,1
SHX84vILkZI,ULpZLcLz7Z0,1
ULpZLcLz7Z0,drxbEaHBSP8,1
drxbEaHBSP8,VzKKJbL0ANM,1
VzKKJbL0ANM,8Hedq2d1H44,1
8Hedq2d1H44,ON5CUGjdzWw,1
ON5CUGjdzWw,N9XLa5DTrys,1
N9XLa5DTrys,vpbdds87AZY,1
vpbdds87AZY,wVGpMUmRZNY,1
wVGpMUmRZNY,YcCi0Gp9d90,1
ERuTJ6ZXTQI,eOLWJfjS-Iw,1
eOLWJfjS-Iw,WZ-e8h7bC3I,1
WZ-e8h7bC3I,eDrkumdBWQ8,1
eDrkumdBWQ8,Hup5Ial5a2g,1
Hup5Ial5a2g,e3WV5tEGewQ,1
e3WV5tEGewQ,jTiMq0hxfeg,1
jTiMq0hxfeg,d18CV_iKvPA,1
d18CV_iKvPA,grRrETYfm1w,1
grRrETYfm1w,UFJb_sl9hTE,1
LqFOO41rx8I,OBMcGXsM0pU,1
OBMcGXsM0pU,0b2IH1jeg8g,1
Bw-sroKByjE,ZLBbEcFqJ7I,1
ZLBbEcFqJ7I,oLJiAQqOPQE,1
oLJiAQqOPQE,a6-_p4taobg,1
a6-_p4taobg,QVrg_GerFUs,1
QVrg_GerFUs,ork_01ZPU5o,1
ork_01ZPU5o,BSAOQJDJah8,1
BSAOQJDJah8,ScGqfZj5o-Q,1
ScGqfZj5o-Q,grRrETYfm1w,1
grRrETYfm1w,pqzKWkNz_to,1
pqzKWkNz_to,8Hedq2d1H44,1
gsoevnDhVnc,p5Ha72c8Cp0,1
p5Ha72c8Cp0,ghuRDmvMvpQ,1
ghuRDmvMvpQ,smLDi_qE0BE,1
smLDi_qE0BE,_DmkZl1xZD4,1
bqXwAjbJKHc,gjxnDhcifCQ,1
gjxnDhcifCQ,oFrVRPRrCr4,1
oFrVRPRrCr4,lsVOTPFUnVs,1
lsVOTPFUnVs,uF2rj4hXzfU,1
4bkL0gVLXAQ,-vs9KgPfHpI,1
De6_gxrOFak,wJygQhFBWgU,1
10WOR8z0j7g,x1KtYoQrHpw,1
x1KtYoQrHpw,WdlzvqyboCE,1
WdlzvqyboCE,ON5CUGjdzWw,1
ON5CUGjdzWw,fjVgEzYO9jU,1
fjVgEzYO9jU,QuS5oVRh4wc,1
QuS5oVRh4wc,wrQGutBdQIk,1
wrQGutBdQIk,OQqwtY_Fi0k,1
JPtHDberhe8,2tn2slJ5C88,1
2tn2slJ5C88,QaKmln0HUY8,1
QaKmln0HUY8,sKHVWBXy8UE,1
ko8-DratOks,z2lKlCndO8U,1
z2lKlCndO8U,hrjz4xDz30k,1
KpRioa5snvA,xxODo4obS3Q,1
SMRWglh-Kxs,XeDs9eLUHAM,1
XeDs9eLUHAM,AN8ZSzIrsUs,1
AN8ZSzIrsUs,bFbTH1c5DRU,1
bFbTH1c5DRU,bGdeXBDDQdc,1
bGdeXBDDQdc,0iA_0U0h-Oo,1
AwL0DOmNbLI,Pz_iaQKIFII,1
Pz_iaQKIFII,_lI2QP1V9AU,1
_lI2QP1V9AU,EjSfnhGejm0,1
BLbeifl1Xwc,TRFvEZPmjHk,1
aT-GzhUNkbM,gftnuWLLGAs,1
gftnuWLLGAs,UX0rGporOW0,1
VvOq3c2WW30,g4HJntXJyy0,1
g4HJntXJyy0,Hb6yu2b4Ozg,1
Hb6yu2b4Ozg,hxhNzNlSNmk,1
Ff6c4VOJ1Es,23ZpfGi2Nrc,1
4mDlXfy7K1Y,Z3HjEmAj2jo,1
Z3HjEmAj2jo,G8IwGUR8S54,1
8su8_7TvNGc,0cUhC6UNr2k,1
RnAgFYDknrw,1k9hz_UnqUU,1
1k9hz_UnqUU,dNbO-ir0cS4,1
dNbO-ir0cS4,gchFn6qOpc0,1
gchFn6qOpc0,A7rXK99iK6w,1
A7rXK99iK6w,X8Ed66VFoTE,1
X8Ed66VFoTE,hEmtVYSxeyM,1
hEmtVYSxeyM,wrQGutBdQIk,1
wrQGutBdQIk,ccTeDxzpPpM,1
ccTeDxzpPpM,DERnbEmflHw,1
DERnbEmflHw,j_Ba1nQe7wc,1
j_Ba1nQe7wc,kui-_ZyzxG8,1
kui-_ZyzxG8,_z1p0c4w8sg,1
_z1p0c4w8sg,yc_v54jXsw0,1
yc_v54jXsw0,ukmIb_7HiJw,1
ukmIb_7HiJw,T1y2lPMpF98,1
T1y2lPMpF98,wlfZa-5xdY0,1
wlfZa-5xdY0,3mGhN-9hLTE,1
GLpa6tj76ZY,1Q1KQcJ6SUU,1
1Q1KQcJ6SUU,sPcq3PM8-Wk,1
sPcq3PM8-Wk,22mPI_60RhI,1
22mPI_60RhI,icneUKkIbyk,1
icneUKkIbyk,TRjXmK2GSn8,1
TRjXmK2GSn8,0ZxdcqyQOuc,1
0ZxdcqyQOuc,a_2IU8iD9_w,1
a_2IU8iD9_w,3GTpyKtBh3c,1
3GTpyKtBh3c,06XaRt-36lc,1
06XaRt-36lc,D3OV_B2mN8o,1
A5dy85TL2SU,8dvNQBwgFuE,1
8dvNQBwgFuE,yX_qFm1-ztM,1
jQfM6_uFMDw,AKgXgW2Y_HI,1
AKgXgW2Y_HI,rH5HgkDhi-c,1
4nzeSR6FBeQ,TSZD0wmJSAQ,1
1c5RCbc_TPg,GNyIF24pNqI,1
GNyIF24pNqI,rvAEKQ0OuHM,1
rvAEKQ0OuHM,XfnzU4CpkNA,1
IOyJ2tlryxo,sTxXZD1w6-s,1
sTxXZD1w6-s,CXnV1unmHvk,1
CXnV1unmHvk,qesB_KstuFo,1
qesB_KstuFo,WPrJhtlPLms,1
ic1kSBOW_54,cxsJT0YFdSw,1
cxsJT0YFdSw,dQbf5LZV984,1
--S3p2qT0x8,7UpxxsOZxa8,1
