youtube_id,bpm,key,camelot,energy
9cruIgTuncY,125,A# major,6B,0.254265
2NQXmo6dAT8,125,D# major,5B,0.31455
x-Z1qC9Ulos,117,D# minor,2A,0.360724
dyN8wASkkmE,87,F minor,4A,0.312346
hUD-TJIrjgY,117,G# major,4B,0.400625
VSKnpFg1mAg,176,D major,10B,0.18839
hC45QWdy_Rk,87,A# minor,3A,0.36362
2SbshrLlzxs,117,A# minor,3A,0.359363
iW3DUHRHWTA,170,D major,10B,0.295485
4sElR44WQlM,117,A# major,6B,0.294875
gm1xb29hmJ0,117,B minor,10A,0.284401
9LF6YAbYEPU,87,C minor,5A,0.24081
Eo5TJ1lkaxI,115,A major,11B,0.3989
BPS_9bWoC3A,170,A major,11B,0.269965
eBuTOjKxICA,87,D minor,7A,0.406338
b21uLW64EFQ,88,C minor,5A,0.181783
hU1Lr4TuI8M,115,G minor,6A,0.232199
uUrfgtR8mRg,117,F minor,4A,0.122647
cATERENDTqM,115,A minor,8A,0.295806
edSgUvfxXYQ,115,A minor,8A,0.214379
wX25R9K6jmY,117,D minor,7A,0.116271
Le6XINBKsCo,88,E minor,9A,0.289672
mFnqEo9367s,120,C# major,3B,0.259754
OEfsTVekWcA,115,F minor,4A,0.331582
CMwgalrp_qs,87,F minor,4A,0.381227
zXQe1W9no4k,176,D major,10B,0.396083
1d0_7o26scY,117,A major,11B,0.216448
iVljVr42Hew,117,F# major,2B,0.318708
x9OvZy7c3_8,110,A# minor,3A,0.175889
rRR-2xRLJPU,110,C major,8B,0.280906
ygK2cAWbmBU,61,F major,7B,0.112165
erxDYbd8e8I,117,E major,12B,0.178383
LNBwYko3oiI,123,D# major,5B,0.21559
EN6YpRslFDk,120,C# major,3B,0.201545
NHtRy41nyQw,125,F# major,2B,0.196441
r2TWkt7kmqE,125,F# major,2B,0.243663
7ThOeqs05GI,122,A minor,8A,0.202565
OmskA9HHpjM,125,D# minor,2A,0.23382
pnxag3PhmOk,123,A# minor,3A,0.210965
n7Zz6hZa_fY,126,A# major,6B,0.072864
1Xiez9oaAJI,167,B minor,10A,0.278748
rgy1bheurfc,105,F# minor,11A,0.147491
LqKi4AeZn9s,122,F minor,4A,0.14431
dg2GNCwLtDg,141,D# minor,2A,0.048341
tpZQO4acTUA,108,A major,11B,0.15005
X3R_9r3SF20,102,C minor,5A,0.070299
SZtXtzOsyxw,102,G major,9B,0.097132
6DWNzj5uOCI,110,F major,7B,0.140699
SP70hxzvLDM,110,A minor,8A,0.150154
Xc64nyOuXp8,108,D minor,7A,0.100043
psj33fMDY34,115,B minor,10A,0.185152
6e9dhmiTljk,122,F major,7B,0.168392
9YLBSezLAKs,99,E minor,9A,0.125003
-Ehe6Ydho7U,120,C minor,5A,0.28637
TB2pdhPb7xQ,120,C minor,5A,0.19141
EPo_m8C9PSo,120,A minor,8A,0.138488
l-7nzyVwwns,120,C# minor,12A,0.238664
TMJHLVAicwg,122,D minor,7A,0.30759
yhLfF_VryGQ,125,G# major,4B,0.201296
GPco1Dzu1wE,122,B minor,10A,0.244808
-SmnM7MOo5M,117,C# minor,12A,0.144729
CKKVAWQEIWQ,123,A minor,8A,0.260921
-_yqtUoCTd4,122,D minor,7A,0.28684
WfUsxlseRmg,123,G# minor,1A,0.298826
TEGVnMX_WKk,122,A major,11B,0.258517
SU7OjCCwdro,125,D# minor,2A,0.062066
MOaz1hNELvQ,126,F minor,4A,0.310929
m5qc3Rn-g-I,125,D# minor,2A,0.204729
XRRAb10DFbU,122,F minor,4A,0.301438
RJjN5bZOAGg,123,D minor,7A,0.225552
0g92mC0SBR0,125,B major,1B,0.17162
lFtq0ciEtGo,131,D# minor,2A,0.274418
95XkjWwvio8,126,C major,8B,0.316674
nb1J0GeXYgk,125,F# minor,11A,0.066234
cnbSrkwjpsg,120,C minor,5A,0.178772
MpkkGbYp9BY,64,D# minor,2A,0.178374
TgiLoiyspus,125,C# minor,12A,0.173461
HbGdtXqcLAk,123,C# minor,12A,0.303421
cSLsrldomdI,128,D minor,7A,0.266682
-Ag5-G7U6q0,120,A# minor,3A,0.189134
AjMGqveQjS0,117,F# major,2B,0.274905
c4_1_BoKBwM,122,D minor,7A,0.143158
b6ynKJaSDyE,115,G minor,6A,0.301793
GTKmxBtaMF4,115,D major,10B,0.2473
qizPmKid9Qw,117,F# minor,11A,0.401473
OIBxR4o41BE,87,D minor,7A,0.163947
zXQe1W9no4k,176,D major,10B,0.396083
4R3G5Utox2k,115,G minor,6A,0.200802
K-5p0PD8J98,87,D minor,7A,0.213716
oafLpJPsnis,115,B minor,10A,0.326571
0yC_BViNwzg,117,D# minor,2A,0.384014
RfLF4CfSHE0,115,D# minor,2A,0.230201
CXaV61Pzi1A,115,C major,8B,0.41173
SIkhtlagZbM,117,F minor,4A,0.296956
LoOulmiWRJo,117,A# major,6B,0.430682
mo0nUZpQJ_Y,117,E minor,9A,0.442065
2te9r6akvCg,87,C# major,3B,0.28422
iMREVnFFuXs,115,F# major,2B,0.341359
sYjBF0buFbM,115,F# minor,11A,0.202897
3dXSzkt2YGE,115,C# major,3B,0.107501
eYUalnzTwnc,115,D# minor,2A,0.278214
qai_zD28IL8,115,C# major,3B,0.226608
WDxCbpGOZO4,115,F# minor,11A,0.199603
jBfwaZq2UnU,115,F# minor,11A,0.455232
1UdHffjNfOU,115,F minor,4A,0.214707
_3Op2S3OjoQ,87,F minor,4A,0.331214
fvlvDgcwW8c,115,F minor,4A,0.250736
I7RHr4o7t7E,117,F# major,2B,0.38704
PjMS3ZgX4P4,137,F minor,4A,0.299778
CGLZMBYPjEE,117,D minor,7A,0.414193
BPS_9bWoC3A,170,A major,11B,0.269965
ndN7grxDPxc,87,A# minor,3A,0.286903
gm1xb29hmJ0,117,B minor,10A,0.284401
iW3DUHRHWTA,170,D major,10B,0.295485
FUY9w3zVF1M,117,G major,9B,0.127329
2SbshrLlzxs,117,A# minor,3A,0.359363
bmcQzVvwPNo,122,F minor,4A,0.204208
jnw-ejnwbdc,122,G# minor,1A,0.200746
cmZrMMTNCaU,125,D# minor,2A,0.306592
qAOVFDO454o,122,B major,1B,0.26676
0YQebt4mBBQ,122,C# major,3B,0.199173
Neao5pLXo-g,122,A# minor,3A,0.075005
Y-C5FoLSWBM,122,A# minor,3A,0.217002
LYILaBVG3ew,125,F minor,4A,0.245134
7MIpklMfAyk,126,C minor,5A,0.316226
4HNgVmHSuVM,128,C minor,5A,0.212697
j-52su4FyfU,129,C minor,5A,0.356103
Ol86z1--U20,117,C minor,5A,0.327318
gGr_1WJxn_I,144,D minor,7A,0.277975
ftnsWTK3Q6M,141,C# minor,12A,0.221025
TKPN4Zk99xo,131,B minor,10A,0.122966
QGISgCuRUxw,125,B major,1B,0.372693
JXmk8xpDu7k,125,C major,8B,0.166596
uOeIf7RSp-o,125,D major,10B,0.319462
nbp0Dqc8IHQ,123,C# minor,12A,0.302048
bU94S58eoEE,128,C minor,5A,0.282086
GI-hpTVJJ2Y,129,C major,8B,0.273115
bwjMXhA4as8,128,F# major,2B,0.22692
M121YMx5QRo,125,F# minor,11A,0.229545
CPFMA_fnav8,122,G major,9B,0.222546
Cjkx38SHQ-Q,120,D minor,7A,0.268586
gtdnQyChees,122,B minor,10A,0.262014
6kkJupfUQPk,123,A minor,8A,0.298916
U3mmoyOtjq8,123,F minor,4A,0.180951
14ypbXJjI9k,122,A# minor,3A,0.272348
_C4_--Ylahk,125,B minor,10A,0.191402
JfnB_6-n4As,126,C# minor,12A,0.118622
TAwbmMBObQ0,120,G minor,6A,0.251645
NgeEqkloiTY,115,G# minor,1A,0.054516
GZ6gVLWCV2Q,117,E minor,9A,0.220734
dxJvk1ttej4,112,C minor,5A,0.057922
oUTxOoEQiBQ,120,C minor,5A,0.212869
3-VnPGCyLnw,122,G# major,4B,0.235932
yYT41B6ajcw,123,G major,9B,0.104647
x9TUcmOKMNo,122,A# major,6B,0.161654
Ue5ZWSK9r00,115,G minor,6A,0.142525
LZTOuoIZ9tc,120,D minor,7A,0.165317
x-3NkYFraOw,120,C major,8B,0.246415
TdcwiDwdGrM,120,E minor,9A,0.18889
ncNRIsQdlIc,120,C# minor,12A,0.184649
P2o6Pyz4BDU,117,E minor,9A,0.206477
OIBxR4o41BE,87,D minor,7A,0.163947
UxxMPp4VAfQ,120,G# minor,1A,0.076868
TJ4-_TjSCFI,176,F major,7B,0.237215
Rzq3yJPoa9o,172,C# major,3B,0.443153
Q8H1bFKcIMc,117,B minor,10A,0.261966
07uXL3H8wrQ,176,C minor,5A,0.267915
5ekaWWTXI3Y,115,D minor,7A,0.241668
YVo-u5GJF_Y,88,G major,9B,0.297247
U-YTyWcv1fY,87,G# minor,1A,0.401787
OJG1od06vZ8,117,F# minor,11A,0.367369
LoOulmiWRJo,117,A# major,6B,0.430682
seF2d3_votg,117,D# minor,2A,0.294193
xX1Z8Z3x0h8,87,G minor,6A,0.35416
T5W_X0kUosM,117,G minor,6A,0.363358
raanrsTMl0M,115,G major,9B,0.404951
MoG2Pyva8_k,87,F minor,4A,0.362922
OVdWB-MhNxU,172,D minor,7A,0.260261
KEebcw6-l6k,176,F# minor,11A,0.409683
Vzn0uBGEj1c,87,C# minor,12A,0.300061
iXORANqF1XI,115,G major,9B,0.315579
jyCHSXPVa2o,125,D major,10B,0.207452
Wl72vaGZM4Y,122,E minor,9A,0.220119
cnnuPapNZME,123,A major,11B,0.25035
jpa7BE6aFZQ,126,E minor,9A,0.169984
Hsi-MoDLg3U,128,C# major,3B,0.280792
he1KLdso8AA,125,E minor,9A,0.360747
hxJJdd3Zl8o,125,F minor,4A,0.170806
tQR9YUdxk1k,128,D# minor,2A,0.312394
pLhl3cMbOqY,125,A minor,8A,0.151118
3JeOCU0jzlw,125,B minor,10A,0.245689
l65wCr8LYEg,99,E minor,9A,0.086031
MkWwZoEvGtQ,87,D minor,7A,0.185054
DwpvHJN3QvI,128,A major,11B,0.097273
FDUk11Z0bkQ,141,F# major,2B,0.167977
L_Tj4bJ0VFw,102,A major,11B,0.244631
tpGkiZ7FGmg,108,F major,7B,0.113643
OvV9m_lz9vU,165,G# minor,1A,0.110208
vmWfv0S1HqA,112,D minor,7A,0.167263
HE_27nU0fr0,128,F# minor,11A,0.093985
UXF4pW6PW34,170,C# minor,12A,0.122898
7TJoksAC5m4,112,A# major,6B,0.115637
BUb55sPObFU,165,D# minor,2A,0.300924
uTXNcXgAfYY,117,D# minor,2A,0.269542
SGVRcrrUuBw,117,G major,9B,0.13268
1QE75-E6PkM,148,D minor,7A,0.129687
wbMDEF7KBrw,148,A# major,6B,0.307876
5yBlaiBd6As,117,A minor,8A,0.099669
IeGdIa4lJgI,148,C minor,5A,0.177712
lJkj8Hk1ucI,148,F minor,4A,0.27912
6BaysTL48SQ,112,F minor,4A,0.13273
fYzfIY1tyxM,148,D major,10B,0.349673
BUqmZDntycg,144,B major,1B,0.102949
NyK-CSr8-kA,100,G# minor,1A,0.327245
DYQmV9MWSgY,148,G# major,4B,0.189527
4VQB0y4Fsac,148,A# minor,3A,0.191717
zp98-j54KJA,148,F# minor,11A,0.22006
I2wfkp9GWsw,148,E minor,9A,0.394128
GadiFhiL5mQ,100,A minor,8A,0.066091
Mah_Q2FNz2A,141,F# major,2B,0.231381
3seS4nuyRRo,152,E minor,9A,0.137931
P-Q0of18FWg,148,A minor,8A,0.18652
61n0exqqrqM,123,F minor,4A,0.184379
8isHfeaB2ks,126,A# major,6B,0.230755
vvnh0KSCzaY,63,A minor,8A,0.16287
jfvITGU_Mag,128,D minor,7A,0.334806
bSVb6JfD0MQ,128,E minor,9A,0.323066
o7VCiIP00CY,125,F# minor,11A,0.340486
3_CBAhIWIqQ,128,D minor,7A,0.202183
98uNrwZg0GE,125,D# minor,2A,0.306618
JB4gQqBp-zw,128,C# major,3B,0.219914
2UD1eLhJGUo,122,C# minor,12A,0.255452
wTDHpXvBtE8,125,G# minor,1A,0.154576
2hVcXhMa9IY,125,A# minor,3A,0.248964
dZ75JIeiFGs,122,G# minor,1A,0.070748
I2olHhbvm5E,122,A# major,6B,0.243568
pOJSIADtPDQ,123,D# minor,2A,0.230017
61n0exqqrqM,123,F minor,4A,0.184379
VUy9vG_1WZw,128,G minor,6A,0.282615
8isHfeaB2ks,126,A# major,6B,0.230755
vvnh0KSCzaY,63,A minor,8A,0.16287
bSVb6JfD0MQ,128,E minor,9A,0.323066
o7VCiIP00CY,125,F# minor,11A,0.340486
3_CBAhIWIqQ,128,D minor,7A,0.202183
jfvITGU_Mag,128,D minor,7A,0.334806
98uNrwZg0GE,125,D# minor,2A,0.306618
wTDHpXvBtE8,125,G# minor,1A,0.154576
JB4gQqBp-zw,128,C# major,3B,0.219914
2UD1eLhJGUo,122,C# minor,12A,0.255452
2hVcXhMa9IY,125,A# minor,3A,0.248964
dZ75JIeiFGs,122,G# minor,1A,0.070748
I2olHhbvm5E,122,A# major,6B,0.243568
pOJSIADtPDQ,123,D# minor,2A,0.230017
VUy9vG_1WZw,128,G minor,6A,0.282615
uNQqqztmLYU,141,D# major,5B,0.164465
8gQGdK7WiB0,156,C# minor,12A,0.262929
tgA3hBMOQk0,108,C major,8B,0.385162
_i9Niwqyhj0,156,G minor,6A,0.358502
aSqmtxnyBwU,120,A# minor,3A,0.195927
Bl_eX_jbogs,141,F minor,4A,0.333068
ntxyxpcYf8s,140,E major,12B,0.377751
1CoH4I8TldY,108,F# minor,11A,0.413688
ufbv06wu-yg,156,F# minor,11A,0.254706
QFII359JfWA,122,D# minor,2A,0.126903
LWwKVofKKxw,137,F# minor,11A,0.313831
ylmm2ubyubE,156,A# minor,3A,0.322216
Wqd8UBkpIYw,131,D minor,7A,0.332858
8Rij4mDHSTg,161,C# minor,12A,0.360772
bJ5-2ZsK7FM,152,A minor,8A,0.314197
BLeyyb9V48A,122,B major,1B,0.148874
I2olHhbvm5E,122,A# major,6B,0.243568
wmMaKA-JGdA,122,E minor,9A,0.270024
ujeZBheLPXI,125,E minor,9A,0.26612
oj_D-cXV5To,125,C# minor,12A,0.318511
DNRHzoKlqWs,129,D# minor,2A,0.154922
m4W2CdnRpuQ,128,D# minor,2A,0.317105
eAjiFcAnkp8,128,B minor,10A,0.308864
NePJUGMpB-Y,120,B major,1B,0.191545
z_XoI38NQUU,120,D# minor,2A,0.181911
b7xRNspm1Sg,117,F# minor,11A,0.306879
CppM5kAjV9o,117,F minor,4A,0.087087
Z_N6OuLm5n8,115,D# minor,2A,0.21489
YZ66NCUICls,120,C major,8B,0.150547
s8G7NMsFsW4,120,E major,12B,0.21522
1v4_zuV6hKI,122,A# minor,3A,0.10361
TUWrsMlyK-Y,120,A major,11B,0.102239
OUi-GfBqsj4,128,F minor,4A,0.256735
19RnkADIkBc,131,A# minor,3A,0.334668
kj47NUXwe0g,131,B minor,10A,0.123924
j7EKkUM3ZqA,128,C minor,5A,0.243884
GXVBXNQrOys,112,A# major,6B,0.237545
s2_vXn1SBMc,128,C major,8B,0.202148
EeXlrEcn_5s,131,C# major,3B,0.234471
4FGf1d5YclU,137,G minor,6A,0.211591
srLazkjReCg,131,A minor,8A,0.353454
VSiF4xqeuUs,126,B minor,10A,0.08105
HffnoU3eIGk,137,F minor,4A,0.177345
dFL-fiSRCqE,125,G major,9B,0.140895
V4qsCADy4I4,129,C minor,5A,0.25135
HZHu4RZmFrs,125,F# minor,11A,0.246547
fGmMMilwqKo,126,D minor,7A,0.152961
TKj5R6nAzUI,84,E minor,9A,0.168836
xUVBQLas08g,104,G minor,6A,0.200155
CQ0B4tkOgj4,125,D# minor,2A,0.263286
txOSiIghU5k,126,F minor,4A,0.151506
7OoyvTm8AFA,125,E minor,9A,0.30262
DU2gr2zG2F8,128,F# minor,11A,0.133753
h3GZ8Z75jOg,131,C minor,5A,0.115979
3oE7kK-5KQA,129,D minor,7A,0.277322
0PcR99fkByI,117,E major,12B,0.20266
LrgQ-TWUZ0Y,120,A# minor,3A,0.210314
NLzGX0v58KM,120,D# minor,2A,0.205915
QEqY-9WJRII,110,D major,10B,0.237334
cOJ6BI6Jkag,123,A major,11B,0.225687
CRmMx0x8N54,125,C# major,3B,0.351768
hS5M1MdQE-U,122,F minor,4A,0.258059
yuQsfq2BhIs,120,D# minor,2A,0.157998
iiOOepTSkYQ,122,F# minor,11A,0.246695
dn-rbbnYIIE,122,D major,10B,0.109371
RcMHrvJGsDY,126,B major,1B,0.207072
e6f-dRBbfu0,131,D major,10B,0.299812
UCZHWgH1nTM,120,G major,9B,0.190678
7BlPqNQBY04,112,F# major,2B,0.169143
5yEIFK0zro4,134,C# major,3B,0.279902
UEm1ryYD8z4,137,C minor,5A,0.138031
q516r1FMxgE,112,F minor,4A,0.175744
RKiuWczZ7gI,117,E minor,9A,0.264478
hb5qE6UANLs,120,D# minor,2A,0.207111
UcnRvcKVX4M,126,A minor,8A,0.254041
TgyO9wrtFFo,120,C major,8B,0.207898
FFAQT4uTXPQ,128,D# minor,2A,0.116096
q3aAuuMyaRc,125,F minor,4A,0.202498
8lSD6kYCWTk,123,A minor,8A,0.319288
w5XiZfrsBsA,99,D# minor,2A,0.176125
O5FLcQWXxiM,115,B minor,10A,0.194471
2Nm3JCog2II,120,F# minor,11A,0.118609
nQFVOO3b3XQ,125,E minor,9A,0.102493
OmskA9HHpjM,125,D# minor,2A,0.23382
Wl72vaGZM4Y,122,E minor,9A,0.220119
_oUpjn8Y4n4,125,C major,8B,0.204504
sd23tmnTygc,122,B minor,10A,0.198508
lghL2Sdwacc,125,F minor,4A,0.348264
Hh5CieZYEdY,122,E minor,9A,0.182961
CI8EXQmqvW0,122,F# minor,11A,0.258438
M5Za5K8Y1QI,120,E minor,9A,0.169285
NymQtQyiSIA,122,F# minor,11A,0.303721
BENIi8YEMzo,123,C minor,5A,0.321423
KvmnphvsZT4,112,E minor,9A,0.179565
xL0J2HEj6iE,123,C minor,5A,0.16315
1Tpweigp5kw,165,F# minor,11A,0.342614
CHs-LSHjN7s,125,F minor,4A,0.311691
ywNiAOCynGw,120,D major,10B,0.138421
LyKcRiq6BWA,120,D# minor,2A,0.111288
gBcOTfvC2F8,120,F# major,2B,0.18876
cq7oCDvjjtc,117,E minor,9A,0.242394
Tf-Zg6hB-UE,122,A# minor,3A,0.150874
JlKeJ5FcVGM,128,D minor,7A,0.227436
UZQTYqxu4Us,122,E minor,9A,0.173237
8cuScgJdkHU,125,E minor,9A,0.166006
vYIi4aWp-LM,125,F# minor,11A,0.20044
Ym4SYV4pD14,128,F minor,4A,0.418415
gyerOips6oY,122,C major,8B,0.186332
F9y0BFHGe9c,125,D# minor,2A,0.157741
CXyVMvlS1NU,120,F minor,4A,0.149289
qUqai99NwR0,123,C minor,5A,0.152696
13TTNEa9CVk,117,E minor,9A,0.069132
zzFnJiZ__ms,120,E minor,9A,0.207189
qIIsJITb6Gg,122,E major,12B,0.149574
wLKSJqxIJqQ,125,A major,11B,0.290005
bxvMHUjAS_Q,122,B minor,10A,0.06358
EDcpmPRl0YQ,120,C minor,5A,0.246543
GIYG8pefzWw,125,C major,8B,0.244256
_KbPtpdq-Y0,123,D major,10B,0.225021
xkaCWrOK9r4,126,D# minor,2A,0.227588
eBuTOjKxICA,87,D minor,7A,0.406338
RlSJ-SPC4YE,120,A# major,6B,0.048004
SLV7VBF90Ls,117,G minor,6A,0.264475
9LF6YAbYEPU,87,C minor,5A,0.24081
72jKwsdIBcM,120,D minor,7A,0.085544
hUD-TJIrjgY,117,G# major,4B,0.400625
Eo5TJ1lkaxI,115,A major,11B,0.3989
5OhQTWdItvY,117,D minor,7A,0.28378
Q9r-pCk3FqE,117,D# minor,2A,0.149896
pPM_t-ByKA4,117,D minor,7A,0.440078
b4Ii17SQTdw,87,D minor,7A,0.38345
iW3DUHRHWTA,170,D major,10B,0.295485
GyrhLX7PAfA,117,A# major,6B,0.338279
1bwGsihcqw8,117,D# minor,2A,0.388978
2xY_aE04H7o,117,D# major,5B,0.297791
CqsLQOOyeVo,117,G# major,4B,0.317471
3f-XOhfDhxk,87,G# minor,1A,0.262518
Cf0tRwOlu9c,176,D minor,7A,0.259244
qizPmKid9Qw,117,F# minor,11A,0.401473
qHkyJTYz8uw,115,G minor,6A,0.198763
fLtZUEg-C1E,117,D major,10B,0.257914
ZbARZzdsNaI,87,G minor,6A,0.274295
DXh1DckZ1HY,115,C minor,5A,0.118326
6m7ur5jeqeY,128,F minor,4A,0.363182
_-WaWlVm5TY,87,F# minor,11A,0.384852
8ceXrrJLDg8,117,F minor,4A,0.212448
zI4r494nMZ4,115,F# minor,11A,0.220345
bDltqG5LbQg,117,G minor,6A,0.10566
dyN8wASkkmE,87,F minor,4A,0.312346
rPviOho3iDk,115,C minor,5A,0.180421
H5STvxzCOsE,117,F major,7B,0.373941
lVXlMRt0tpM,87,F minor,4A,0.363863
ITqu2tDfTK0,88,B major,1B,0.13562
hbJ1r5CMD3w,88,C minor,5A,0.282955
XvSXvwTNgpU,87,D major,10B,0.149723
4sElR44WQlM,117,A# major,6B,0.294875
hC45QWdy_Rk,87,A# minor,3A,0.36362
qsbZ2v5g-FQ,115,C major,8B,0.231492
1UdHffjNfOU,115,F minor,4A,0.214707
158lHy82ehw,131,C minor,5A,0.344388
nTjhvk0YRFo,115,F minor,4A,0.330808
9V5hM3ZQg98,115,C minor,5A,0.265337
lEEvMgx-eSc,125,C minor,5A,0.191205
fTEzAB9Hmro,117,F minor,4A,0.387621
CunUmmCe7u8,128,B major,1B,0.2737
iJpvv8_wfV0,128,E minor,9A,0.162571
i5YNhk-EE0o,122,D minor,7A,0.394739
slDjFeDn8dE,100,E minor,9A,0.293555
qkcIo8vgT8g,125,C# minor,12A,0.330242
bsE5b2g5x5I,128,A# minor,3A,0.25688
hDQf1QW5X-k,129,D minor,7A,0.329096
o-Q6mesOP2c,120,F major,7B,0.158695
RMvT0PNhuII,125,F minor,4A,0.144012
q4Hh-pLmmoY,129,F minor,4A,0.506672
VvVRg9SgfCA,123,C major,8B,0.217295
EY1LGnq4aTQ,126,F minor,4A,0.257943
jdXqoRQfTWY,126,C# minor,12A,0.167074
TadAQevLW1E,125,B minor,10A,0.264731
EGrbMX__ti0,131,A minor,8A,0.310956
oFRE2KKreF8,131,D minor,7A,0.268095
FuY_du_x1t8,128,C major,8B,0.232656
kfmH0kMpgos,125,A major,11B,0.261052
DuUaEgkIsJ8,131,A# minor,3A,0.248947
gWmnUkbYWVo,128,G minor,6A,0.444405
gGXv2J14glY,128,D# minor,2A,0.270705
SqVR_3Zu1Ms,131,F# major,2B,0.166879
2FoR3O771tM,131,A# minor,3A,0.166824
wk-hYCJYWhg,128,A# major,6B,0.185088
9u_20AVx6ZQ,128,C# major,3B,0.413299
ePCVHZ2rc30,137,E major,12B,0.240676
imDHp4mAtYs,112,A# major,6B,0.130974
F5euJ54-cmY,120,A# minor,3A,0.299714
hR4_PmzAOig,128,D# major,5B,0.13327
hkbByQ6bjRY,123,A major,11B,0.13169
ccNW4tIEByo,120,G minor,6A,0.28877
YRUeEJK2ZuU,161,D# minor,2A,0.285741
vPmODZZtczI,125,G minor,6A,0.413537
gqwAWOJWGnw,120,B minor,10A,0.20657
uyt7Fu_Gsfg,117,C minor,5A,0.212234
9EKanuJPRec,104,D major,10B,0.190129
PHW-SD5B658,117,E minor,9A,0.33958
z0g6S8THfbs,129,D minor,7A,0.48742
9Foko1qn_1U,117,A minor,8A,0.18954
GBEcZ_8cNKk,140,C minor,5A,0.15627
l2GtR236SSM,115,C# minor,12A,0.230794
ZfrTQ6nF-NY,110,D# minor,2A,0.293691
CU4B9-B0zq8,122,C# minor,12A,0.132271
r9VBOauzpM0,120,B minor,10A,0.184431
le-bNGgYwi0,120,G minor,6A,0.145924
eBN1HdwvtTY,120,C major,8B,0.255281
AxqEMuJYCLE,120,F# minor,11A,0.19558
wmMaKA-JGdA,122,E minor,9A,0.270024
18GAsQfEXc4,172,B major,1B,0.151662
YJYTJr1HGIY,128,C# minor,12A,0.198283
pv6r_BXqoE8,128,G# major,4B,0.3839
Hk2HkcoPek4,128,C major,8B,0.071881
7bQwn6FwakY,128,G minor,6A,0.283328
L9UQVhxE6QY,128,F# major,2B,0.225655
ZtWw5QzZAUo,128,D minor,7A,0.255567
Cld_ahQ0ax8,126,C major,8B,0.261835
nO7-0ZuiXuE,131,F# major,2B,0.235485
qoEBPaEKLDc,131,F minor,4A,0.229029
L4lsHDJZYFc,128,G# major,4B,0.298935
oC0zLKzjKDk,128,E major,12B,0.326454
T1OTfv7Xwj0,106,B minor,10A,0.114838
910Rkh99sds,125,E major,12B,0.213064
vIakU_cq8HQ,125,A major,11B,0.21377
bRr5gGUptjY,125,E major,12B,0.191396
O95xRuEhoG0,128,F# major,2B,0.223544
GnAkCJ0HAqI,117,E minor,9A,0.063907
r4o-YB4aKkE,125,E minor,9A,0.209659
cWasDK_DWQk,125,D minor,7A,0.245244
bERMkQla8WM,134,D# minor,2A,0.196869
YC7OYgDo1hY,120,A major,11B,0.075656
sL-_LtXAPTo,128,D# minor,2A,0.159274
cKgLA8wND3Q,134,D minor,7A,0.223232
HQTplsWxBjs,128,C major,8B,0.172534
nv0peny62q4,137,G# minor,1A,0.131904
RlSJ-SPC4YE,120,A# major,6B,0.048004
0YCgkz_yK1w,120,F# minor,11A,0.083766
lahFCgqoqug,122,D# minor,2A,0.288507
EquhEHGUmQA,128,D minor,7A,0.289599
_wv6XoJzbqw,125,D minor,7A,0.214179
wTDHpXvBtE8,125,G# minor,1A,0.154576
cPUHrK4ExMA,122,F# minor,11A,0.239471
Fg0oKfQD5Ss,125,E major,12B,0.169394
jpd_Hdm2CTs,125,A# major,6B,0.245733
jv4yQ9V5O8o,125,F major,7B,0.245925
Z_tXjyuMwNc,128,A minor,8A,0.330094
BL2dXSueYCM,128,F# major,2B,0.235785
kWuoxgoG5vI,125,D minor,7A,0.256472
EyTTRjm3CBk,128,C major,8B,0.303918
b6kN0y2_trE,125,E minor,9A,0.196413
bU94S58eoEE,128,C minor,5A,0.282086
AcIudZmG2Hw,129,A minor,8A,0.41282
W0nT7r_6WQ8,125,D minor,7A,0.334677
98uNrwZg0GE,125,D# minor,2A,0.306618
UqYr6lGh1lA,128,A minor,8A,0.37465
1AYoq1xrP0g,125,A major,11B,0.246965
rSU9Ick1PCM,128,D# minor,2A,0.26764
nw6ICiTHpDE,125,C# minor,12A,0.252998
aG7B3eEhwT4,129,C# minor,12A,0.420604
E04UclYxUME,125,B minor,10A,0.389904
0G6j1ERzpKA,125,F# major,2B,0.28875
6ivpV-HvF7I,126,B minor,10A,0.276828
pMQkNULl8lY,125,D# minor,2A,0.355334
kGAvz9kNe6c,126,D minor,7A,0.242826
gPnay_MKAgg,126,A# minor,3A,0.273175
uOOSeicqCAk,125,F minor,4A,0.26018
MT2bOQzPPaA,125,C# minor,12A,0.260279
7wcGPbXqMPU,123,A# major,6B,0.281613
hVhIWYlym7g,117,C major,8B,0.258753
Z33Y7qUXUxU,125,G major,9B,0.059078
zeVvep7l52k,85,G# minor,1A,0.23732
Y4YbRflw5Bg,128,C minor,5A,0.35137
XedZvezwobY,128,D minor,7A,0.293742
ucPMjDVXw9c,125,G major,9B,0.272528
aaTNi_M_g7Y,125,F major,7B,0.252141
PYnZWvD2Yus,128,D# minor,2A,0.179826
h6IA26tYm9U,128,G# major,4B,0.288293
azqZB37rK4k,128,A major,11B,0.132348
dSFwDbQkatI,126,E major,12B,0.385468
sQl3wRcRzQE,128,A minor,8A,0.378398
jY26I5bzPF0,131,A major,11B,0.329991
u37ttyxk248,128,E minor,9A,0.322129
-kxuzkYSvnk,128,D# minor,2A,0.148955
IoJLbr2NEf4,128,C major,8B,0.274465
h6IA26tYm9U,128,G# major,4B,0.288293
lz06JAaOIt0,128,F minor,4A,0.193739
